ids,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,multi_trans,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change
ENSMUST00000022681_ENSMUSG00000022090,0.4003938291058405,0.4089754265384341,0.0085815974325928,1.0237280553998294,0.7276408617755078,1.435184757373953,0.5175,0.4825,ENSMUST00000022681,ENSMUSG00000022090,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03383252663535588
ENSMUST00000022693_ENSMUSG00000022098,0.96189843677663,0.309220249515416,-0.6526781872612151,0.5471522426870267,0.2078119924474075,0.8415497687347115,0.0025,0.9975,ENSMUST00000022693,ENSMUSG00000022098,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8699857825096509
ENSMUST00000022704-0_ENSMUSG00000022108,2.218803422998627,7.696609624435773,5.477806201437151,8495.401160086038,1.68558492510336,12436.308344462212,1.0,0.0,ENSMUST00000022704-0,ENSMUSG00000022108,0.0,3,0,0,0,0,0,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,13.052466358969987
ENSMUST00000022704_ENSMUSG00000022108,7.618657195484174,2.171494464709646,-5.447162730774525,0.0193787408148495,1.099839620437175e-06,0.0789820009002647,0.0,1.0,ENSMUST00000022704,ENSMUSG00000022108,0.0,3,0,0,0,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,-5.689381358918055
ENSMUST00000022705_ENSMUSG00000022109,7.195805553315628,0.3576466537094266,-6.83815889960621,0.009515717930716,6.528933095294408e-08,0.0402512207494816,0.0,1.0,ENSMUST00000022705,ENSMUSG00000022109,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.715471777294637
ENSMUST00000022716_ENSMUSG00000022120,0.3300045830713093,0.543573405103914,0.2135688220326045,1.261269234408974,0.870521370623319,1.7584192244416137,0.8825,0.1175,ENSMUST00000022716,ENSMUSG00000022120,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33487627065956155
ENSMUST00000022721_ENSMUSG00000022125,0.5479227498567811,0.3360950832618534,-0.2118276665949277,0.8210735438582539,0.5782736721407634,1.122263490323373,0.1225,0.8775,ENSMUST00000022721,ENSMUSG00000022125,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.28441664437310066
ENSMUST00000022727_ENSMUSG00000022130,0.9451896668230988,0.3058848371240296,-0.6393048296990691,0.5560544197932582,0.2008953457919529,0.8426613208993049,0.0125,0.9875,ENSMUST00000022727,ENSMUSG00000022130,0.7272727272727273,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8467020117157756
ENSMUST00000022728_ENSMUSG00000022131,1.0957112584942703,0.8105135605764828,-0.2851976979177873,0.8047541461773955,0.2564218258139771,1.3251433412762152,0.225,0.775,ENSMUST00000022728,ENSMUSG00000022131,0.0,1,4,4,0,0,0,0,0.0,1,0,0,0,1,4,0,0,0,0,0,0,0,-0.31337999024976093
ENSMUST00000022734-0_ENSMUSG00000022136,0.9218935106315062,0.3063914201551076,-0.6155020904763984,0.5638432916213267,0.2993846687327069,0.9033658187568688,0.0025,0.9975,ENSMUST00000022734-0,ENSMUSG00000022136,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8266338432833121
ENSMUST00000022765_ENSMUSG00000022159,0.4122222535763057,0.4053481752011619,-0.0068740783751436,1.011785385564872,0.6753495035159841,1.4198115383159404,0.4575,0.5425,ENSMUST00000022765,ENSMUSG00000022159,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690330582596138
ENSMUST00000022766-0_ENSMUSG00000016831,0.3446240001959878,0.55514807966316,0.2105240794671721,1.2573914459311368,0.8749629572780828,1.7865672195523905,0.8575,0.1425,ENSMUST00000022766-0,ENSMUSG00000016831,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3304338535680373
ENSMUST00000022767_ENSMUSG00000022160,0.5565776143084679,0.3339350862948865,-0.2226425280135811,0.8142881413204149,0.5425018856045115,1.104376777673746,0.075,0.925,ENSMUST00000022767,ENSMUSG00000022160,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2963887027346178
ENSMUST00000022781_ENSMUSG00000022174,0.4004484225863383,0.3965674057046554,-0.0038810168816828,1.0098189183636186,0.6595297834662398,1.3056551159313097,0.49,0.51,ENSMUST00000022781,ENSMUSG00000022174,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014096610798060552
ENSMUST00000022782-0_ENSMUSG00000022175,7.086307382355255,0.3623259890313609,-6.723981393323884,0.0128868099568497,1.5060462809587916e-08,0.0682652128827051,0.0,1.0,ENSMUST00000022782-0,ENSMUSG00000022175,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.277961011336243
ENSMUST00000022784_ENSMUSG00000022177,0.9839593530403622,0.3103498756533571,-0.6736094773870042,0.5356577909556706,0.2605892717020785,0.8695402624477662,0.0025,0.9975,ENSMUST00000022784,ENSMUSG00000022177,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9006164765936351
ENSMUST00000022791_ENSMUSG00000022184,0.9597636587063272,0.301432429731743,-0.6583312289745834,0.5479973147470654,0.2536188977159091,0.9258064124948306,0.0025,0.9975,ENSMUST00000022791,ENSMUSG00000022184,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8677592710639396
ENSMUST00000022803_ENSMUSG00000022193,7.753363586469508,0.3729061623479583,-7.380457424121557,0.0086426540255777,6.4615939238436315e-09,0.0464590146973454,0.0,1.0,ENSMUST00000022803,ENSMUSG00000022193,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.854309874869001
ENSMUST00000022808-0_ENSMUSG00000022194,7.275207052178853,0.3599260646103126,-6.915280987568548,0.0100948828877816,1.4937184175997388e-08,0.0525734462727833,0.0,1.0,ENSMUST00000022808-0,ENSMUSG00000022194,0.474468085106383,4,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-6.630232015925225
ENSMUST00000022808_ENSMUSG00000022194,0.4293702198632912,0.5541397066849106,0.1247694868216195,1.157430636302546,0.7133303010102111,1.629923296612097,0.7375,0.2625,ENSMUST00000022808,ENSMUSG00000022194,0.0,4,0,0,0,0,0,0,1.0,2,0,1,0,1,0,0,0,0,0,0,0,1,0.2109257367590808
ENSMUST00000022815-0_ENSMUSG00000022204,0.3395251665899277,0.551701824008097,0.2121766574181689,1.2632940518295377,0.8180024645351242,1.755918878828918,0.83,0.17,ENSMUST00000022815-0,ENSMUSG00000022204,0.0216148624508753,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.33719048848381444
ENSMUST00000022815_ENSMUSG00000022204,7.140339991515897,0.3614885966657888,-6.778851394850096,0.0087647283029344,6.177454939881864e-07,0.0400514742786244,0.0,1.0,ENSMUST00000022815,ENSMUSG00000022204,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.8340749149647255
ENSMUST00000022816-0_ENSMUSG00000022205,0.9593787721426312,0.3077388875287629,-0.6516398846138681,0.5477001004646089,0.2053239050238199,0.8413776807122888,0.0,1.0,ENSMUST00000022816-0,ENSMUSG00000022205,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8685419498873904
ENSMUST00000022821_ENSMUSG00000022210,7.175134270002637,0.3572734106012239,-6.81786085940141,0.0096063983595085,1.0525269252181264e-08,0.0508247075335221,0.0,1.0,ENSMUST00000022821,ENSMUSG00000022210,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.701788648960888
ENSMUST00000022828_ENSMUSG00000022217,7.274552673044335,0.3635673469285389,-6.910985326115795,0.0087918172735385,3.409688549222219e-07,0.0457172560535057,0.0,1.0,ENSMUST00000022828,ENSMUSG00000022217,0.0,1,2,2,0,0,0,0,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,-6.82962288259916
ENSMUST00000022830_ENSMUSG00000022221,0.4059235794775345,0.3978435438044287,-0.0080800356731055,1.0057132578632346,0.6859820915987803,1.3000468082160257,0.5,0.5,ENSMUST00000022830,ENSMUSG00000022221,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008219032354030443
ENSMUST00000022842_ENSMUSG00000022234,6.935075878957434,0.3662015035368361,-6.568874375420597,0.0088715297270178,2.1834304365313812e-08,0.0470125174976028,0.0,1.0,ENSMUST00000022842,ENSMUSG00000022234,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.816601393292458
ENSMUST00000022849-0_ENSMUSG00000022241,0.5583138542651073,0.5887852184907277,0.0304713642256208,1.0512928967613966,0.6574079607097155,1.471888655640636,0.5525,0.4475,ENSMUST00000022849-0,ENSMUSG00000022241,0.0,1,0,0,0,0,0,16,0.0,1,0,0,0,1,0,0,0,0,0,16,0,0,0.07216466914373287
ENSMUST00000022856_ENSMUSG00000022248,0.9484385303001176,0.304167623363895,-0.644270906936222,0.5523951163319513,0.2751655374784539,0.8951916114719515,0.005,0.995,ENSMUST00000022856,ENSMUSG00000022248,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.85622752995255
ENSMUST00000022865-0_ENSMUSG00000022255,0.5545980260665277,0.3476800164483715,-0.2069180096181564,0.8268038026592167,0.5661337857494885,1.1366474309113133,0.1225,0.8775,ENSMUST00000022865-0,ENSMUSG00000022255,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274383070825286
ENSMUST00000022867_ENSMUSG00000022257,7.299220346238086,0.363091554653267,-6.936128791584816,0.0081161810389226,1.8236138826352853e-08,0.0437994100964643,0.0,1.0,ENSMUST00000022867,ENSMUSG00000022257,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.944983238561743
ENSMUST00000022871_ENSMUSG00000022261,0.4080859234931122,0.4049508214639172,-0.0031351020291952,1.0121233717657312,0.7358202072622363,1.4306252375456534,0.4925,0.5075,ENSMUST00000022871,ENSMUSG00000022261,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017385156619516378
ENSMUST00000022890_ENSMUSG00000022280,0.5434389568389646,0.3339893078920045,-0.2094496489469603,0.8242885504524077,0.5672584985048075,1.1075532403879589,0.1225,0.8775,ENSMUST00000022890,ENSMUSG00000022280,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2787786392325845
ENSMUST00000022894_ENSMUSG00000022285,0.33722094763183,0.550315805270396,0.2130948576385662,1.2600562098939212,0.8583087133660487,1.7833027479353698,0.8775,0.1225,ENSMUST00000022894,ENSMUSG00000022285,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333488092396958
ENSMUST00000022904_ENSMUSG00000022295,0.5560344059316105,0.3363976325310085,-0.2196367734006015,0.8159867228941168,0.555490572507475,1.0960422299874006,0.1025,0.8975,ENSMUST00000022904,ENSMUSG00000022295,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2933824169193297
ENSMUST00000022908-0_ENSMUSG00000022299,0.4072737629863542,0.4102414378988206,0.0029676749124667,1.0194213657606708,0.664674641745745,1.371384973245396,0.51,0.49,ENSMUST00000022908-0,ENSMUSG00000022299,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02775049570529331
ENSMUST00000022909_ENSMUSG00000022300,6.801417201992011,0.3540741815894281,-6.447343020402586,0.0121662459373944,1.021276271275275e-07,0.0465427014048686,0.0,1.0,ENSMUST00000022909,ENSMUSG00000022300,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.36097211646458
ENSMUST00000022925_ENSMUSG00000022312,7.111364260275399,0.3616972137755172,-6.749667046499885,0.0123712836746779,1.2592082585560077e-07,0.0687783182072641,0.0,1.0,ENSMUST00000022925,ENSMUSG00000022312,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.336860984124378
ENSMUST00000022945_ENSMUSG00000022322,0.972340010146878,0.3027701078078276,-0.6695699023390508,0.544886240044391,0.1986356719635216,0.8470843570303211,0.0025,0.9975,ENSMUST00000022945,ENSMUSG00000022322,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8759730357408994
ENSMUST00000022946_ENSMUSG00000022323,7.126410683362485,0.3673589617682114,-6.759051721594274,0.0106111940319366,1.0320557970765146e-07,0.0666065275147184,0.0,1.0,ENSMUST00000022946,ENSMUSG00000022323,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.558269184131827
ENSMUST00000022952_ENSMUSG00000022330,0.9435858577833736,0.3049294487720082,-0.6386564090113646,0.5529812547474316,0.2927453998116469,0.8579025257755402,0.0,1.0,ENSMUST00000022952,ENSMUSG00000022330,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.854697518842002
ENSMUST00000022954_ENSMUSG00000022332,0.557429167846794,0.3432928106288767,-0.2141363572179167,0.8210714644832272,0.5566998150965895,1.1151610301952266,0.1125,0.8875,ENSMUST00000022954,ENSMUSG00000022332,0.0,1,6,6,0,0,0,0,0.0,1,0,0,0,1,6,0,0,0,0,0,0,0,-0.2844202980139472
ENSMUST00000022960_ENSMUSG00000022336,7.023730437358291,0.359726975498607,-6.66400346185968,0.0101832212259421,5.670547662645629e-08,0.0655186792160252,0.0,1.0,ENSMUST00000022960,ENSMUSG00000022336,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.617662193037898
ENSMUST00000022962_ENSMUSG00000022337,7.570527931805965,0.3642249324078572,-7.20630299939811,0.0072771235048437,4.2067840482728674e-08,0.037532613291293,0.0,1.0,ENSMUST00000022962,ENSMUSG00000022337,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.102415988822538
ENSMUST00000022977_ENSMUSG00000022351,7.387241330016032,0.3634193587644727,-7.023821971251547,0.007531589110845,1.7641398760616186e-11,0.0374701380512072,0.0,1.0,ENSMUST00000022977,ENSMUSG00000022351,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-7.052829989425278
ENSMUST00000022980_ENSMUSG00000022354,7.239889786527124,0.3560620159165241,-6.883827770610605,0.007649447994252,1.2561160141895153e-07,0.03274605781975,0.0,1.0,ENSMUST00000022980,ENSMUSG00000022354,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.030428642044884
ENSMUST00000022986-0_ENSMUSG00000022358,0.4104169431507604,0.4076381044329308,-0.00277883871783,1.009058057875715,0.6957892959279892,1.3087461644545328,0.51,0.49,ENSMUST00000022986-0,ENSMUSG00000022358,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013009184751208252
ENSMUST00000022993_ENSMUSG00000022365,0.9397768287209594,0.3034371803780061,-0.636339648342953,0.5543839419517055,0.2969162914365106,0.8912499714554327,0.0075,0.9925,ENSMUST00000022993,ENSMUSG00000022365,0.0,1,1,1,0,0,0,0,1.0,2,0,0,0,1,1,0,0,0,0,0,0,0,-0.8510426252949167
ENSMUST00000023019_ENSMUSG00000022386,7.344692626138238,0.362086347633445,-6.982606278504786,0.0074262994690168,8.28849354608667e-09,0.0334581899882587,0.0,1.0,ENSMUST00000023019,ENSMUSG00000022386,0.0,1,1,1,0,0,0,0,0.0,1,0,3,0,1,1,0,0,0,0,0,0,3,-7.0731407909407285
ENSMUST00000023036-0_ENSMUSG00000022400,0.5390733470416864,0.3432525255637497,-0.1958208214779367,0.8370754766287487,0.5209725784350593,1.1551852258589033,0.1475,0.8525,ENSMUST00000023036-0,ENSMUSG00000022400,0.1391304347826087,3,1,1,0,0,0,0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,0,-0.2565703826867529
ENSMUST00000023036_ENSMUSG00000022400,7.040159046531207,0.3619638160843624,-6.678195230446846,0.0120833630828032,3.239056589884076e-07,0.0621508283352026,0.0,1.0,ENSMUST00000023036,ENSMUSG00000022400,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.37083414342129
ENSMUST00000023040_ENSMUSG00000022404,6.625812379453356,0.3540130474382122,-6.271799332015144,0.0098762570170203,6.424637078171314e-08,0.0413704324937509,0.0,1.0,ENSMUST00000023040,ENSMUSG00000022404,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.661819903390404
ENSMUST00000023043-0_ENSMUSG00000022407,0.9608489423947896,0.2998061680504651,-0.6610427743443248,0.5468877928973245,0.2513737761909161,0.8902398447983184,0.0025,0.9975,ENSMUST00000023043-0,ENSMUSG00000022407,0.0,1,1,1,0,1,0,0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,-0.8706832348791963
ENSMUST00000023055_ENSMUSG00000022420,0.5443218739614448,0.3367124029758057,-0.2076094709856382,0.8262743251449911,0.5178429937769468,1.087243407330602,0.115,0.885,ENSMUST00000023055,ENSMUSG00000022420,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.27530725534785583
ENSMUST00000023057_ENSMUSG00000022421,0.3370548935147319,0.5490956453440152,0.2120407518292836,1.2788062464456145,0.745507691162964,1.9749323207451783,0.8,0.2,ENSMUST00000023057,ENSMUSG00000022421,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35479769622364354
ENSMUST00000023059_ENSMUSG00000022422,0.335743720982997,0.5561875120703313,0.2204437910873342,1.2683849333695263,0.8806287711344748,1.7467309559155786,0.8975,0.1025,ENSMUST00000023059,ENSMUSG00000022422,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3429926454665889
ENSMUST00000023061_ENSMUSG00000022426,0.5368467045464782,0.3389397535577886,-0.19790695098869,0.8344519747824956,0.5849172917867154,1.1697611382945794,0.1275,0.8725,ENSMUST00000023061,ENSMUSG00000022426,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2610990743431005
ENSMUST00000023062-0_ENSMUSG00000022427,0.6285513099415249,0.8287638309375258,0.2002125209960014,1.2763413883236194,0.5939234119693442,2.0381411930680504,0.7625,0.2375,ENSMUST00000023062-0,ENSMUSG00000022427,0.0869565217391304,3,1,1,0,0,0,0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.3520142643438072
ENSMUST00000023064_ENSMUSG00000022428,0.9540531659430308,0.2996894562145457,-0.6543637097284852,0.5476703661868152,0.2307854419963061,0.8171944139945072,0.0025,0.9975,ENSMUST00000023064,ENSMUSG00000022428,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8686202749772738
ENSMUST00000023071-0_ENSMUSG00000022437,7.115759875430984,0.3590158704175754,-6.756744005013413,0.0083438061381216,9.397690995199585e-09,0.0391978998649491,0.0,1.0,ENSMUST00000023071-0,ENSMUSG00000022437,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.905078646317793
ENSMUST00000023072_ENSMUSG00000022438,0.334150419123071,0.5474662680782818,0.213315848955211,1.2672199619338131,0.7615135722208421,1.8250696766311272,0.8475,0.1525,ENSMUST00000023072,ENSMUSG00000022438,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34166696682126585
ENSMUST00000023075_ENSMUSG00000022440,7.210246235452556,1.1401918560436064,-6.070054379408953,0.0144152531302059,4.20296049122706e-07,0.0638272626965296,0.0,1.0,ENSMUST00000023075,ENSMUSG00000022440,0.981907894736842,3,0,0,0,0,0,1,0.0,1,0,0,1,1,0,0,0,0,0,1,0,0,-6.116260019158597
ENSMUST00000023083_ENSMUSG00000061740,0.5494809409760455,0.3425460542605297,-0.2069348867155159,0.8281872460974127,0.4948060181138777,1.1182579065664375,0.1075,0.8925,ENSMUST00000023083,ENSMUSG00000061740,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.27197110919682754
ENSMUST00000023085_ENSMUSG00000022450,6.99903320089704,0.3570119033214379,-6.642021297575601,0.0107626630795377,1.0729921187729e-07,0.0571379543487713,0.0,1.0,ENSMUST00000023085,ENSMUSG00000022450,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.537821091780217
ENSMUST00000023086-0_ENSMUSG00000022452,7.1496160622740925,0.3548507322470008,-6.794765330027094,0.0083664738306984,2.843395113144285e-10,0.0380576232101466,0.0,1.0,ENSMUST00000023086-0,ENSMUSG00000022452,1.0,4,0,0,0,0,0,0,0.0,0,0,0,3,1,0,0,0,0,0,0,0,0,-6.9011645781167905
ENSMUST00000023086_ENSMUSG00000022452,6.82898090139452,0.3526022769421659,-6.476378624452355,0.013756997130805,3.8697745162853865e-08,0.06320324792335,0.0,1.0,ENSMUST00000023086,ENSMUSG00000022452,0.975839717147908,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-6.183690595990481
ENSMUST00000023087_ENSMUSG00000022451,0.5669179299285201,0.3409429697042894,-0.2259749602242308,0.8109934169519731,0.5215004092747008,1.1058635574121876,0.095,0.905,ENSMUST00000023087,ENSMUSG00000022451,0.0,1,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.3022378911344421
ENSMUST00000023088_ENSMUSG00000022453,3.464078334719044,0.455567565614381,-3.008510769104661,0.0883657185391009,0.0011361091526336,0.2740618885755334,0.0,1.0,ENSMUST00000023088,ENSMUSG00000022453,0.0,3,1,1,0,0,0,8,0.0,1,0,0,0,1,1,0,0,0,0,8,0,0,-3.50036940484064
ENSMUST00000023099_ENSMUSG00000022462,0.395266694585072,0.3983899805989994,0.003123286013927,1.0174620544983992,0.6609795955961272,1.3286779824360444,0.51,0.49,ENSMUST00000023099,ENSMUSG00000022462,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02497499124062749
ENSMUST00000023104_ENSMUSG00000022466,0.5442895931674948,0.3368055252604483,-0.2074840679070468,0.8279314268079508,0.5383217501935206,1.1085093754482789,0.1275,0.8725,ENSMUST00000023104,ENSMUSG00000022466,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2724168130334473
ENSMUST00000023112_ENSMUSG00000022474,6.95989502078878,0.3567944335062593,-6.603100587282513,0.0129048100105097,7.746288739880627e-09,0.0620336306208742,0.0,1.0,ENSMUST00000023112,ENSMUSG00000022474,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.275947288088146
ENSMUST00000023116_ENSMUSG00000022477,7.134808231234921,0.363085745383841,-6.771722485851081,0.0091832131937493,7.021768002385601e-08,0.0437149840735614,0.0,1.0,ENSMUST00000023116,ENSMUSG00000022477,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.766785245664877
ENSMUST00000023117-0_ENSMUSG00000061360,7.217848807400672,0.361741300253403,-6.856107507147264,0.0097694868527499,2.102030903552227e-08,0.0570312549255811,0.0,1.0,ENSMUST00000023117-0,ENSMUSG00000061360,0.0,2,2,2,0,0,0,0,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,-6.677501498766823
ENSMUST00000023143_ENSMUSG00000022500,0.5463087513906613,0.3271810945891663,-0.2191276568014944,0.818152419048566,0.5239005459497735,1.119124324561261,0.1275,0.8725,ENSMUST00000023143,ENSMUSG00000022500,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.28955845743983094
ENSMUST00000023146_ENSMUSG00000022503,0.5419904064571615,0.3308456874053766,-0.2111447190517842,0.8226761397500032,0.5461255983654109,1.0945874944615417,0.1125,0.8875,ENSMUST00000023146,ENSMUSG00000022503,0.0,1,0,0,0,0,0,11,1.0,2,0,0,0,1,0,0,0,0,0,11,0,0,-0.28160349356162306
ENSMUST00000023157_ENSMUSG00000022515,0.5394806315820856,0.3353498654510498,-0.2041307661310364,0.8314810388894703,0.5495238884894535,1.1341889997253354,0.155,0.845,ENSMUST00000023157,ENSMUSG00000022515,0.0012243648607284,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2662447302467743
ENSMUST00000023159_ENSMUSG00000022517,0.4145129203344724,0.4163193086412303,0.0018063883067579,1.0153446574861131,0.6979847590951674,1.3527552394738098,0.51,0.49,ENSMUST00000023159,ENSMUSG00000022517,0.0,3,0,1,0,0,1,16,0.0,1,0,0,0,1,0,1,0,0,1,15,0,0,0.02196953159119833
ENSMUST00000023171_ENSMUSG00000022528,7.039375882346971,0.3556215812951627,-6.683754301051807,0.0113157525518376,3.015813017992384e-08,0.0629288296669722,0.0,1.0,ENSMUST00000023171,ENSMUSG00000022528,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.465523655837078
ENSMUST00000023176_ENSMUSG00000022529,0.3388779050387105,0.5425097603772943,0.2036318553385837,1.2491284539502614,0.7996236815396037,1.711044292454437,0.87,0.13,ENSMUST00000023176,ENSMUSG00000022529,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3209218439178689
ENSMUST00000023210-0_ENSMUSG00000022551,6.219412231333169,1.2297026417300343,-4.989709589603138,0.023674434889545,1.628521285737168e-06,0.1000078588576808,0.0,1.0,ENSMUST00000023210-0,ENSMUSG00000022551,0.0299212598425196,4,0,1,0,0,0,6,0.0,1,0,0,2,1,0,1,0,0,0,6,0,0,-5.400526200903929
ENSMUST00000023211_ENSMUSG00000022552,0.9566472962591164,0.3110583010740577,-0.6455889951850583,0.5500066194138872,0.2455877129763992,0.8700026457230692,0.0025,0.9975,ENSMUST00000023211,ENSMUSG00000022552,0.0,4,2,2,0,0,0,9,0.0,1,0,4,0,1,2,0,0,0,0,9,0,4,-0.8624791130898437
ENSMUST00000023212_ENSMUSG00000022553,0.9599446220715004,0.3038664391940118,-0.6560781828774893,0.5443500827720547,0.256213530001905,0.8435100930357524,0.0,1.0,ENSMUST00000023212,ENSMUSG00000022553,0.2033898305084746,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8773933179775552
